ahe,bachelor,female,age
20.41,1.00,1.00,34.00
9.62,0.00,0.00,32.00
43.27,1.00,0.00,34.00
10.86,1.00,0.00,32.00
5.93,1.00,1.00,34.00
20.00,1.00,0.00,33.00
36.32,1.00,0.00,25.00
28.85,1.00,0.00,27.00
31.25,1.00,1.00,27.00
13.70,0.00,1.00,25.00
20.19,0.00,0.00,27.00
10.58,0.00,1.00,31.00
21.63,1.00,1.00,34.00
14.15,0.00,1.00,30.00
24.04,1.00,1.00,33.00
18.79,0.00,1.00,25.00
25.00,1.00,0.00,34.00
5.71,0.00,1.00,32.00
15.73,1.00,0.00,30.00
18.27,1.00,0.00,27.00
36.06,1.00,1.00,30.00
2.40,0.00,0.00,25.00
16.83,1.00,1.00,27.00
15.38,1.00,0.00,33.00
12.50,0.00,1.00,27.00
4.81,0.00,0.00,27.00
17.75,0.00,0.00,31.00
9.00,0.00,0.00,26.00
12.02,0.00,0.00,30.00
14.42,0.00,1.00,31.00
8.65,1.00,1.00,25.00
25.00,0.00,0.00,31.00
18.27,0.00,1.00,25.00
12.50,0.00,1.00,34.00
25.00,1.00,1.00,30.00
16.83,1.00,1.00,31.00
13.46,1.00,1.00,32.00
5.71,0.00,1.00,25.00
3.74,0.00,0.00,26.00
18.46,1.00,0.00,31.00
16.83,0.00,0.00,27.00
14.42,1.00,0.00,30.00
16.35,1.00,1.00,33.00
20.67,0.00,0.00,29.00
17.31,0.00,0.00,26.00
10.00,1.00,0.00,32.00
12.98,1.00,1.00,27.00
14.50,0.00,0.00,26.00
15.00,0.00,0.00,25.00
12.02,0.00,0.00,26.00
8.88,1.00,0.00,32.00
29.81,0.00,0.00,28.00
25.96,1.00,0.00,33.00
24.04,1.00,1.00,33.00
28.85,1.00,0.00,34.00
23.08,1.00,0.00,30.00
13.74,0.00,1.00,31.00
5.27,0.00,0.00,27.00
22.89,0.00,0.00,28.00
11.54,0.00,0.00,34.00
10.10,0.00,0.00,28.00
18.08,0.00,0.00,32.00
15.38,1.00,0.00,29.00
12.98,1.00,1.00,27.00
13.22,1.00,1.00,29.00
12.98,0.00,0.00,34.00
7.21,0.00,0.00,32.00
43.27,1.00,0.00,33.00
19.23,1.00,0.00,34.00
42.74,1.00,0.00,29.00
18.03,1.00,0.00,33.00
9.62,1.00,1.00,32.00
15.38,1.00,0.00,27.00
17.31,1.00,1.00,32.00
17.79,1.00,0.00,32.00
12.39,1.00,1.00,28.00
5.00,0.00,0.00,25.00
19.23,1.00,0.00,34.00
12.02,1.00,1.00,27.00
19.23,1.00,1.00,33.00
9.13,0.00,1.00,30.00
10.53,0.00,0.00,25.00
9.62,0.00,1.00,32.00
10.58,0.00,1.00,27.00
19.23,0.00,0.00,34.00
3.74,0.00,0.00,26.00
14.90,1.00,1.00,32.00
9.80,0.00,1.00,33.00
10.68,0.00,1.00,28.00
18.27,0.00,0.00,26.00
14.74,0.00,0.00,28.00
36.06,0.00,0.00,33.00
11.22,0.00,1.00,34.00
9.62,0.00,0.00,29.00
21.15,1.00,1.00,31.00
13.46,0.00,1.00,32.00
3.56,0.00,0.00,31.00
11.06,0.00,0.00,30.00
12.98,1.00,0.00,32.00
22.44,0.00,0.00,29.00
15.48,1.00,1.00,29.00
31.25,1.00,0.00,32.00
7.21,0.00,1.00,32.00
15.38,0.00,0.00,29.00
15.38,0.00,1.00,27.00
26.44,1.00,0.00,29.00
20.83,1.00,0.00,34.00
10.10,0.00,0.00,29.00
14.42,1.00,0.00,33.00
13.46,0.00,0.00,30.00
21.37,0.00,0.00,29.00
14.50,1.00,0.00,29.00
33.65,1.00,0.00,26.00
14.42,1.00,1.00,25.00
19.71,1.00,1.00,30.00
12.98,1.00,1.00,33.00
21.63,1.00,1.00,31.00
10.50,1.00,1.00,27.00
6.07,0.00,1.00,33.00
9.62,1.00,1.00,27.00
12.50,0.00,0.00,27.00
28.85,0.00,0.00,30.00
14.42,1.00,1.00,32.00
15.38,1.00,1.00,31.00
8.08,0.00,1.00,25.00
9.18,0.00,0.00,29.00
14.90,1.00,1.00,26.00
15.87,1.00,1.00,33.00
10.58,1.00,1.00,28.00
38.46,0.00,1.00,34.00
11.54,0.00,0.00,30.00
24.04,0.00,0.00,28.00
15.87,0.00,0.00,33.00
14.42,0.00,1.00,33.00
19.23,1.00,0.00,31.00
20.38,1.00,1.00,33.00
6.92,0.00,0.00,29.00
17.31,0.00,1.00,25.00
9.62,0.00,1.00,34.00
21.63,1.00,0.00,28.00
15.80,1.00,0.00,29.00
15.73,1.00,0.00,25.00
13.75,0.00,0.00,28.00
15.38,0.00,0.00,31.00
37.91,1.00,1.00,34.00
22.19,1.00,0.00,33.00
22.60,1.00,1.00,30.00
38.94,1.00,1.00,32.00
40.06,1.00,0.00,32.00
9.40,1.00,0.00,33.00
12.50,0.00,0.00,31.00
15.38,0.00,1.00,33.00
7.50,0.00,0.00,28.00
27.88,1.00,1.00,31.00
28.21,1.00,0.00,31.00
36.06,1.00,0.00,34.00
32.11,0.00,0.00,34.00
27.24,1.00,0.00,32.00
32.21,0.00,1.00,30.00
23.56,1.00,0.00,33.00
19.23,0.00,0.00,33.00
37.50,1.00,0.00,32.00
7.21,0.00,0.00,33.00
12.02,0.00,0.00,26.00
17.79,1.00,1.00,32.00
13.46,0.00,1.00,25.00
15.38,0.00,0.00,31.00
8.80,0.00,1.00,33.00
13.46,0.00,0.00,32.00
52.88,1.00,0.00,31.00
36.06,1.00,1.00,26.00
17.79,1.00,1.00,30.00
20.19,1.00,0.00,34.00
12.02,1.00,1.00,28.00
12.98,1.00,1.00,30.00
15.87,1.00,0.00,33.00
12.27,1.00,0.00,33.00
12.98,1.00,1.00,33.00
15.38,1.00,1.00,29.00
12.48,0.00,0.00,33.00
13.93,1.00,1.00,30.00
19.46,1.00,0.00,28.00
12.02,0.00,1.00,26.00
12.02,0.00,1.00,32.00
19.23,0.00,0.00,34.00
18.70,0.00,1.00,34.00
11.54,1.00,0.00,28.00
12.93,0.00,1.00,26.00
7.21,0.00,0.00,30.00
13.46,1.00,1.00,27.00
16.35,0.00,0.00,32.00
15.76,1.00,0.00,33.00
28.37,0.00,0.00,29.00
49.15,1.00,0.00,33.00
9.62,1.00,0.00,33.00
19.23,0.00,0.00,29.00
12.50,1.00,1.00,27.00
8.65,0.00,1.00,30.00
25.96,0.00,0.00,27.00
11.06,0.00,1.00,25.00
16.83,1.00,0.00,30.00
14.42,0.00,1.00,30.00
40.60,1.00,1.00,34.00
28.85,0.00,0.00,34.00
16.83,0.00,1.00,31.00
31.25,1.00,0.00,33.00
10.20,1.00,0.00,32.00
17.31,1.00,1.00,29.00
35.48,1.00,1.00,33.00
13.46,0.00,1.00,29.00
13.46,0.00,1.00,27.00
45.67,1.00,0.00,33.00
15.87,0.00,1.00,28.00
23.19,1.00,0.00,29.00
17.79,0.00,1.00,30.00
10.00,0.00,1.00,33.00
24.52,1.00,1.00,33.00
10.00,0.00,0.00,25.00
11.97,0.00,1.00,32.00
12.98,1.00,0.00,30.00
12.02,0.00,0.00,31.00
15.87,1.00,1.00,34.00
9.62,0.00,1.00,27.00
8.17,0.00,1.00,32.00
10.26,0.00,0.00,29.00
20.19,1.00,0.00,33.00
20.60,1.00,1.00,33.00
40.38,1.00,0.00,31.00
17.31,1.00,1.00,28.00
24.73,1.00,0.00,29.00
16.54,1.00,0.00,31.00
22.92,1.00,0.00,31.00
16.83,1.00,0.00,26.00
14.42,0.00,0.00,28.00
11.78,0.00,0.00,34.00
9.13,0.00,1.00,25.00
21.37,0.00,1.00,28.00
16.03,1.00,0.00,33.00
12.82,0.00,0.00,33.00
6.41,0.00,1.00,31.00
7.14,0.00,1.00,32.00
11.54,0.00,0.00,26.00
12.50,0.00,0.00,29.00
16.83,0.00,0.00,30.00
12.98,0.00,0.00,33.00
19.23,0.00,1.00,32.00
15.63,1.00,0.00,31.00
45.67,1.00,1.00,33.00
20.19,0.00,0.00,33.00
13.46,1.00,1.00,26.00
14.88,1.00,0.00,32.00
16.83,0.00,1.00,29.00
21.15,0.00,0.00,30.00
9.23,0.00,0.00,33.00
5.49,0.00,1.00,31.00
12.31,1.00,1.00,29.00
12.02,0.00,1.00,34.00
11.54,0.00,0.00,30.00
19.23,0.00,0.00,26.00
15.87,1.00,1.00,27.00
12.02,0.00,0.00,25.00
13.89,0.00,1.00,29.00
7.69,0.00,1.00,31.00
20.67,0.00,1.00,34.00
12.50,0.00,0.00,33.00
30.77,1.00,0.00,30.00
14.42,0.00,1.00,28.00
5.77,0.00,1.00,33.00
20.83,1.00,0.00,33.00
25.48,1.00,1.00,28.00
9.62,0.00,1.00,29.00
19.23,0.00,1.00,26.00
17.50,1.00,1.00,34.00
9.62,0.00,1.00,34.00
5.00,0.00,0.00,34.00
7.69,0.00,1.00,31.00
16.03,1.00,1.00,33.00
12.50,0.00,0.00,25.00
29.91,1.00,0.00,33.00
18.27,1.00,1.00,33.00
36.54,1.00,0.00,29.00
32.42,1.00,0.00,33.00
9.94,0.00,0.00,28.00
20.19,1.00,1.00,28.00
13.85,0.00,0.00,33.00
19.23,1.00,1.00,25.00
19.23,1.00,0.00,28.00
8.65,0.00,1.00,33.00
10.10,0.00,0.00,25.00
35.58,1.00,0.00,33.00
11.97,1.00,0.00,25.00
15.00,1.00,1.00,27.00
10.58,0.00,0.00,29.00
28.85,1.00,0.00,30.00
26.47,0.00,0.00,30.00
40.87,1.00,1.00,33.00
7.69,0.00,0.00,33.00
12.02,1.00,1.00,33.00
34.62,1.00,0.00,30.00
13.46,0.00,1.00,27.00
24.04,1.00,0.00,33.00
19.23,1.00,1.00,33.00
4.09,0.00,1.00,31.00
16.83,0.00,0.00,31.00
12.98,0.00,1.00,29.00
13.94,0.00,0.00,31.00
8.88,0.00,0.00,32.00
17.31,1.00,1.00,31.00
14.42,0.00,0.00,26.00
12.02,0.00,0.00,31.00
12.02,0.00,0.00,30.00
10.82,0.00,0.00,30.00
16.83,0.00,0.00,30.00
43.27,1.00,0.00,29.00
15.38,0.00,0.00,34.00
14.58,0.00,0.00,30.00
4.17,1.00,1.00,31.00
12.98,1.00,1.00,32.00
35.58,1.00,0.00,30.00
36.06,1.00,0.00,32.00
52.88,1.00,0.00,30.00
30.05,1.00,1.00,25.00
15.18,0.00,1.00,32.00
4.40,0.00,1.00,26.00
16.83,0.00,0.00,27.00
15.38,1.00,0.00,26.00
17.63,1.00,0.00,34.00
16.67,1.00,0.00,29.00
32.69,1.00,0.00,32.00
6.59,0.00,1.00,34.00
12.98,1.00,1.00,31.00
28.85,1.00,0.00,27.00
12.98,0.00,0.00,29.00
17.95,1.00,1.00,31.00
11.54,0.00,0.00,34.00
13.46,0.00,1.00,33.00
24.04,0.00,1.00,33.00
7.50,0.00,1.00,26.00
28.85,0.00,0.00,32.00
8.17,0.00,0.00,26.00
17.31,1.00,0.00,28.00
26.44,1.00,1.00,34.00
10.10,0.00,0.00,25.00
52.88,1.00,0.00,29.00
7.69,0.00,0.00,34.00
24.04,1.00,0.00,28.00
15.38,0.00,1.00,31.00
7.21,0.00,1.00,29.00
18.27,0.00,1.00,32.00
7.21,0.00,0.00,30.00
20.56,1.00,0.00,32.00
27.47,1.00,0.00,29.00
14.02,0.00,0.00,33.00
18.27,1.00,1.00,28.00
10.68,0.00,0.00,32.00
12.02,0.00,1.00,31.00
13.94,0.00,1.00,31.00
9.62,0.00,0.00,34.00
24.73,1.00,0.00,28.00
15.38,1.00,0.00,28.00
7.21,0.00,0.00,26.00
16.35,0.00,0.00,28.00
11.30,0.00,1.00,28.00
15.90,1.00,0.00,25.00
31.25,1.00,0.00,32.00
18.75,1.00,0.00,27.00
23.24,0.00,0.00,32.00
13.05,0.00,0.00,34.00
14.90,0.00,1.00,33.00
26.04,1.00,1.00,32.00
12.98,1.00,1.00,31.00
17.08,0.00,0.00,29.00
9.62,0.00,1.00,28.00
20.83,0.00,1.00,31.00
20.51,0.00,0.00,34.00
14.42,1.00,1.00,31.00
11.41,1.00,0.00,32.00
19.23,1.00,0.00,34.00
9.62,0.00,0.00,27.00
12.02,1.00,1.00,25.00
46.15,1.00,0.00,32.00
12.82,1.00,0.00,29.00
30.98,1.00,1.00,29.00
26.92,0.00,0.00,33.00
20.19,0.00,0.00,26.00
28.85,1.00,1.00,34.00
8.94,1.00,0.00,27.00
14.42,1.00,0.00,25.00
14.42,1.00,0.00,29.00
14.42,0.00,1.00,25.00
6.41,0.00,0.00,28.00
5.77,0.00,0.00,27.00
14.42,0.00,1.00,25.00
28.85,1.00,0.00,31.00
16.04,1.00,0.00,29.00
3.85,1.00,1.00,29.00
17.79,1.00,0.00,33.00
2.88,0.00,0.00,29.00
14.42,1.00,1.00,32.00
17.31,1.00,0.00,25.00
28.85,1.00,0.00,33.00
26.92,1.00,0.00,25.00
16.83,0.00,0.00,33.00
12.50,1.00,1.00,27.00
11.00,1.00,0.00,28.00
15.03,1.00,0.00,25.00
20.19,1.00,1.00,26.00
21.85,1.00,0.00,29.00
9.62,0.00,0.00,31.00
15.38,0.00,1.00,26.00
32.05,1.00,0.00,30.00
18.27,0.00,0.00,34.00
23.56,0.00,1.00,32.00
19.23,1.00,0.00,34.00
16.83,0.00,1.00,27.00
17.91,1.00,0.00,34.00
15.38,0.00,1.00,34.00
12.98,0.00,0.00,34.00
10.58,0.00,0.00,29.00
11.06,0.00,1.00,31.00
16.83,0.00,0.00,30.00
13.68,0.00,0.00,34.00
16.83,0.00,1.00,34.00
14.42,0.00,0.00,26.00
10.00,0.00,0.00,30.00
26.92,1.00,0.00,33.00
9.62,1.00,1.00,30.00
7.21,0.00,0.00,27.00
12.46,0.00,0.00,32.00
9.45,0.00,0.00,30.00
18.27,0.00,0.00,32.00
16.35,0.00,1.00,28.00
17.74,0.00,1.00,33.00
22.60,1.00,0.00,33.00
15.38,1.00,1.00,33.00
17.55,0.00,0.00,30.00
17.71,1.00,0.00,31.00
14.96,0.00,0.00,30.00
4.81,0.00,0.00,28.00
14.42,1.00,1.00,25.00
12.33,0.00,1.00,31.00
16.83,0.00,0.00,29.00
18.27,1.00,1.00,30.00
14.32,0.00,1.00,29.00
17.31,1.00,0.00,34.00
12.95,0.00,0.00,31.00
31.25,0.00,0.00,30.00
21.15,1.00,1.00,26.00
23.08,1.00,0.00,34.00
12.02,0.00,0.00,26.00
17.79,0.00,0.00,25.00
16.35,1.00,0.00,34.00
33.65,0.00,0.00,34.00
31.73,1.00,1.00,26.00
19.23,1.00,0.00,34.00
12.50,0.00,1.00,30.00
11.06,0.00,1.00,32.00
16.19,1.00,1.00,25.00
11.54,0.00,0.00,29.00
9.13,0.00,1.00,32.00
45.67,1.00,0.00,25.00
35.38,1.00,1.00,32.00
11.25,0.00,0.00,26.00
12.50,0.00,0.00,32.00
23.56,1.00,0.00,29.00
9.00,0.00,1.00,34.00
22.00,0.00,0.00,31.00
7.22,0.00,0.00,31.00
9.44,0.00,0.00,33.00
14.42,0.00,0.00,32.00
9.34,0.00,1.00,31.00
14.26,0.00,0.00,34.00
19.33,1.00,0.00,29.00
24.04,1.00,0.00,34.00
15.00,0.00,0.00,25.00
14.71,0.00,1.00,32.00
24.04,0.00,0.00,33.00
43.27,1.00,1.00,33.00
19.23,0.00,1.00,32.00
9.62,1.00,1.00,26.00
19.23,0.00,0.00,32.00
17.31,0.00,0.00,33.00
7.21,0.00,1.00,33.00
5.27,0.00,0.00,29.00
12.02,1.00,1.00,34.00
5.29,1.00,1.00,31.00
10.05,0.00,1.00,32.00
15.63,0.00,0.00,34.00
7.50,1.00,0.00,26.00
5.00,0.00,0.00,27.00
33.65,0.00,0.00,30.00
8.01,1.00,0.00,27.00
6.59,0.00,1.00,34.00
21.83,0.00,0.00,27.00
13.74,0.00,0.00,34.00
10.10,0.00,0.00,30.00
13.80,1.00,1.00,33.00
11.26,0.00,1.00,31.00
17.79,0.00,1.00,27.00
14.42,1.00,1.00,28.00
10.10,0.00,0.00,32.00
11.06,1.00,1.00,34.00
19.23,1.00,0.00,29.00
8.55,0.00,1.00,29.00
13.42,0.00,1.00,30.00
34.62,1.00,0.00,32.00
12.82,0.00,0.00,31.00
12.82,0.00,1.00,32.00
15.05,0.00,0.00,33.00
18.80,0.00,0.00,30.00
17.31,0.00,0.00,32.00
17.86,1.00,1.00,32.00
6.25,0.00,0.00,26.00
15.38,0.00,0.00,29.00
14.42,0.00,0.00,34.00
25.48,1.00,1.00,29.00
12.02,0.00,1.00,30.00
21.63,1.00,0.00,34.00
16.35,0.00,0.00,32.00
5.61,0.00,1.00,28.00
16.83,0.00,1.00,26.00
16.15,1.00,0.00,25.00
11.06,0.00,0.00,33.00
16.35,1.00,0.00,30.00
15.87,0.00,0.00,26.00
9.62,1.00,1.00,26.00
10.77,0.00,0.00,25.00
9.62,0.00,0.00,34.00
6.00,0.00,0.00,30.00
11.65,0.00,1.00,27.00
6.25,0.00,1.00,28.00
9.62,0.00,1.00,32.00
15.14,0.00,0.00,31.00
11.06,0.00,1.00,29.00
14.42,0.00,0.00,34.00
14.42,1.00,1.00,30.00
19.71,1.00,1.00,29.00
2.88,1.00,1.00,31.00
10.00,1.00,1.00,28.00
12.50,1.00,0.00,31.00
12.02,0.00,1.00,34.00
46.15,1.00,0.00,33.00
25.96,1.00,1.00,29.00
22.12,1.00,0.00,32.00
14.90,1.00,0.00,34.00
4.81,1.00,0.00,30.00
26.44,1.00,1.00,31.00
14.06,1.00,0.00,28.00
14.55,0.00,0.00,25.00
8.79,1.00,1.00,30.00
11.54,0.00,0.00,31.00
7.21,0.00,1.00,32.00
14.06,1.00,0.00,34.00
10.99,0.00,1.00,28.00
28.85,1.00,1.00,29.00
36.06,1.00,0.00,29.00
9.62,0.00,0.00,28.00
4.81,0.00,1.00,34.00
17.31,1.00,0.00,26.00
20.60,0.00,0.00,25.00
24.04,1.00,1.00,28.00
6.62,0.00,1.00,34.00
8.65,0.00,0.00,34.00
13.03,1.00,0.00,33.00
6.07,0.00,1.00,32.00
7.21,0.00,0.00,31.00
14.28,0.00,0.00,31.00
7.93,0.00,1.00,30.00
13.29,1.00,0.00,29.00
12.82,1.00,1.00,30.00
12.69,1.00,0.00,34.00
5.96,0.00,1.00,25.00
12.03,0.00,1.00,33.00
7.97,0.00,1.00,34.00
12.02,0.00,1.00,27.00
30.77,1.00,0.00,29.00
17.31,1.00,1.00,32.00
16.83,1.00,1.00,31.00
7.21,0.00,1.00,29.00
11.63,0.00,1.00,25.00
17.79,0.00,0.00,26.00
8.55,0.00,1.00,32.00
19.23,1.00,0.00,28.00
24.79,1.00,0.00,31.00
17.31,0.00,1.00,27.00
60.10,1.00,0.00,28.00
31.25,1.00,0.00,31.00
9.89,1.00,1.00,27.00
31.25,1.00,0.00,34.00
9.71,0.00,1.00,33.00
7.45,0.00,0.00,27.00
11.54,1.00,1.00,29.00
12.18,0.00,0.00,32.00
5.29,0.00,0.00,33.00
16.35,0.00,0.00,32.00
27.88,1.00,0.00,30.00
24.04,1.00,1.00,29.00
24.04,1.00,0.00,31.00
14.42,0.00,0.00,30.00
12.02,0.00,0.00,34.00
13.94,0.00,0.00,32.00
27.88,0.00,0.00,32.00
15.87,0.00,1.00,27.00
19.18,0.00,0.00,29.00
9.13,0.00,0.00,32.00
14.42,1.00,1.00,31.00
12.02,1.00,1.00,25.00
12.50,0.00,0.00,27.00
12.02,0.00,1.00,29.00
17.95,1.00,0.00,32.00
27.78,1.00,0.00,29.00
18.75,1.00,1.00,27.00
7.21,0.00,0.00,28.00
14.42,1.00,1.00,31.00
16.35,1.00,0.00,32.00
3.85,0.00,1.00,27.00
7.21,0.00,0.00,27.00
10.00,0.00,0.00,28.00
12.00,0.00,1.00,30.00
15.38,1.00,0.00,32.00
12.50,0.00,0.00,29.00
19.23,1.00,1.00,32.00
33.65,0.00,0.00,33.00
19.23,1.00,0.00,33.00
21.98,1.00,1.00,30.00
9.62,0.00,0.00,32.00
37.02,1.00,0.00,33.00
7.21,0.00,1.00,28.00
52.88,1.00,0.00,34.00
12.34,0.00,1.00,29.00
19.23,0.00,0.00,27.00
11.54,0.00,1.00,27.00
12.02,0.00,1.00,31.00
14.42,0.00,1.00,33.00
21.15,0.00,0.00,27.00
11.78,0.00,0.00,27.00
19.23,0.00,0.00,28.00
23.85,0.00,0.00,33.00
9.62,0.00,1.00,30.00
20.94,0.00,0.00,34.00
4.46,0.00,1.00,25.00
17.79,0.00,0.00,29.00
14.56,0.00,0.00,33.00
23.85,0.00,0.00,32.00
16.95,1.00,1.00,31.00
12.02,0.00,1.00,27.00
32.21,1.00,1.00,25.00
8.00,0.00,0.00,34.00
50.96,1.00,1.00,34.00
29.86,0.00,0.00,26.00
12.52,0.00,1.00,25.00
16.35,0.00,0.00,32.00
6.88,0.00,0.00,27.00
8.50,0.00,1.00,26.00
9.62,0.00,0.00,25.00
16.07,1.00,0.00,34.00
23.08,0.00,0.00,30.00
17.09,0.00,0.00,34.00
21.37,1.00,0.00,34.00
17.95,1.00,1.00,32.00
7.50,0.00,0.00,32.00
10.38,0.00,1.00,31.00
11.89,1.00,1.00,25.00
13.46,0.00,1.00,32.00
5.77,0.00,0.00,32.00
19.23,0.00,0.00,29.00
11.54,0.00,0.00,29.00
20.19,0.00,0.00,32.00
4.57,1.00,1.00,30.00
17.97,1.00,1.00,29.00
13.78,1.00,0.00,28.00
16.83,1.00,0.00,34.00
14.42,0.00,0.00,25.00
20.34,1.00,1.00,34.00
22.12,0.00,1.00,26.00
31.25,0.00,0.00,28.00
6.25,0.00,1.00,27.00
7.21,0.00,1.00,33.00
16.88,0.00,0.00,34.00
15.87,1.00,1.00,26.00
12.02,0.00,0.00,27.00
16.03,1.00,0.00,31.00
16.20,0.00,0.00,29.00
23.08,1.00,1.00,29.00
21.15,0.00,0.00,30.00
11.54,0.00,0.00,28.00
7.21,0.00,1.00,25.00
15.00,0.00,1.00,32.00
14.90,1.00,0.00,34.00
8.17,0.00,1.00,25.00
24.79,1.00,0.00,29.00
15.14,1.00,1.00,33.00
21.63,0.00,1.00,33.00
13.46,0.00,0.00,31.00
12.02,0.00,1.00,34.00
5.75,0.00,0.00,27.00
23.67,1.00,1.00,32.00
13.99,0.00,0.00,27.00
3.69,0.00,0.00,26.00
21.15,0.00,0.00,32.00
9.62,0.00,1.00,28.00
13.78,1.00,0.00,33.00
14.04,0.00,0.00,32.00
5.92,0.00,0.00,31.00
11.51,0.00,0.00,33.00
13.35,0.00,0.00,25.00
17.12,1.00,1.00,25.00
33.65,1.00,0.00,26.00
8.08,0.00,1.00,28.00
21.11,1.00,0.00,34.00
17.31,0.00,1.00,27.00
30.77,0.00,1.00,32.00
48.08,1.00,0.00,32.00
34.97,0.00,0.00,28.00
26.44,1.00,0.00,26.00
12.98,1.00,0.00,27.00
12.98,0.00,0.00,29.00
24.04,0.00,0.00,29.00
12.02,1.00,1.00,32.00
26.44,0.00,0.00,34.00
14.42,1.00,0.00,31.00
12.82,1.00,1.00,27.00
19.23,1.00,1.00,27.00
12.02,1.00,0.00,25.00
14.42,0.00,0.00,30.00
8.17,0.00,1.00,30.00
2.62,0.00,0.00,29.00
17.86,1.00,1.00,27.00
19.23,1.00,1.00,27.00
3.37,0.00,1.00,27.00
25.44,1.00,1.00,31.00
12.50,1.00,1.00,27.00
10.10,0.00,1.00,31.00
19.71,1.00,1.00,27.00
52.88,1.00,0.00,30.00
8.65,0.00,1.00,31.00
10.49,0.00,0.00,32.00
16.83,1.00,0.00,29.00
18.75,1.00,1.00,27.00
17.31,1.00,0.00,28.00
11.54,0.00,0.00,34.00
14.62,0.00,0.00,29.00
12.00,0.00,1.00,32.00
10.58,0.00,1.00,34.00
10.82,1.00,0.00,33.00
9.13,0.00,0.00,32.00
15.38,0.00,0.00,34.00
25.30,0.00,0.00,30.00
36.06,1.00,0.00,33.00
24.62,1.00,0.00,29.00
7.48,0.00,1.00,28.00
12.22,0.00,0.00,25.00
12.02,1.00,0.00,26.00
8.65,1.00,0.00,31.00
14.10,0.00,0.00,27.00
12.02,0.00,0.00,30.00
10.58,0.00,0.00,29.00
10.34,0.00,1.00,25.00
21.15,1.00,0.00,27.00
13.85,1.00,1.00,26.00
25.96,1.00,1.00,31.00
12.50,0.00,1.00,27.00
7.21,0.00,1.00,28.00
19.23,1.00,0.00,30.00
13.94,0.00,0.00,27.00
11.54,1.00,1.00,33.00
9.62,0.00,0.00,25.00
9.13,0.00,1.00,28.00
5.77,0.00,1.00,25.00
14.96,1.00,1.00,25.00
17.48,0.00,0.00,26.00
16.35,0.00,1.00,29.00
10.30,0.00,0.00,29.00
9.62,0.00,1.00,33.00
7.50,0.00,0.00,32.00
20.51,0.00,0.00,32.00
12.50,1.00,0.00,31.00
15.38,1.00,1.00,30.00
16.83,1.00,1.00,30.00
9.62,0.00,0.00,27.00
11.06,0.00,1.00,28.00
10.63,0.00,0.00,27.00
16.35,0.00,0.00,28.00
10.99,0.00,0.00,27.00
8.52,0.00,1.00,34.00
14.90,1.00,0.00,33.00
22.74,0.00,0.00,31.00
16.35,0.00,1.00,32.00
22.26,1.00,0.00,31.00
19.19,1.00,1.00,31.00
38.46,1.00,0.00,31.00
14.42,0.00,0.00,25.00
13.46,0.00,0.00,32.00
16.83,1.00,1.00,25.00
18.46,1.00,1.00,32.00
13.05,0.00,0.00,34.00
6.95,0.00,0.00,33.00
10.58,1.00,1.00,31.00
19.71,0.00,0.00,25.00
23.08,1.00,0.00,30.00
9.60,0.00,0.00,26.00
11.60,0.00,0.00,30.00
12.64,1.00,0.00,31.00
24.04,1.00,0.00,30.00
19.23,0.00,1.00,26.00
9.62,0.00,1.00,32.00
15.38,0.00,0.00,33.00
14.42,0.00,1.00,29.00
25.00,1.00,1.00,31.00
11.54,0.00,0.00,27.00
12.00,0.00,0.00,34.00
30.36,1.00,0.00,34.00
14.42,1.00,0.00,34.00
17.79,0.00,0.00,29.00
9.94,1.00,0.00,34.00
31.25,1.00,0.00,31.00
27.88,1.00,0.00,32.00
11.06,0.00,1.00,30.00
18.08,0.00,0.00,28.00
12.09,0.00,0.00,29.00
12.09,0.00,0.00,25.00
10.58,0.00,1.00,28.00
25.64,1.00,1.00,28.00
16.03,1.00,0.00,33.00
13.46,0.00,0.00,29.00
13.19,0.00,0.00,28.00
9.84,0.00,1.00,32.00
15.87,1.00,1.00,26.00
18.08,0.00,0.00,32.00
7.97,0.00,1.00,32.00
8.32,0.00,1.00,25.00
14.01,0.00,0.00,34.00
15.38,1.00,0.00,30.00
10.00,0.00,0.00,28.00
17.31,0.00,0.00,27.00
14.70,1.00,0.00,30.00
17.17,1.00,1.00,31.00
12.50,0.00,1.00,32.00
17.31,0.00,0.00,27.00
9.25,0.00,0.00,27.00
15.00,0.00,0.00,31.00
16.83,0.00,0.00,29.00
23.15,0.00,0.00,29.00
14.42,0.00,1.00,31.00
13.69,0.00,0.00,26.00
8.81,0.00,0.00,27.00
4.65,0.00,1.00,25.00
3.37,0.00,0.00,31.00
19.23,0.00,0.00,31.00
8.46,0.00,0.00,31.00
12.02,0.00,1.00,33.00
18.46,0.00,1.00,32.00
11.54,0.00,0.00,28.00
15.30,0.00,0.00,27.00
14.88,1.00,0.00,28.00
19.71,1.00,0.00,33.00
6.99,0.00,0.00,31.00
10.99,0.00,0.00,34.00
10.38,1.00,1.00,25.00
11.19,0.00,0.00,29.00
11.54,0.00,0.00,26.00
11.54,0.00,0.00,26.00
13.68,0.00,0.00,32.00
17.31,0.00,0.00,32.00
21.63,0.00,0.00,28.00
15.07,0.00,1.00,26.00
28.18,1.00,1.00,34.00
18.59,1.00,0.00,31.00
26.44,1.00,0.00,32.00
30.77,1.00,0.00,26.00
7.21,0.00,0.00,27.00
12.74,0.00,1.00,32.00
12.50,1.00,0.00,32.00
22.73,0.00,0.00,33.00
